禾苗沐浴在温暖的阳光里,1
这力量是铁,1
张开理想的翅膀。,1
就算他是黄鼠狼，咱们也得开门让他进来,1
年轻的时候，我也曾经以为自己是风，可是最后遍体鳞伤。,0
成功的花儿，其间浸透了奋斗的泪水和汗水,1
听了这个演讲，他感觉自己的心被点燃了。,1
他能罩住这场面,1
小人嘴里最容易放屁。,0
羁旅漂泊的游子就会萌发起回家的心愿。,0
这些诗篇浸透着诗人眷恋祖国的深情,1
你是我的小心肝,1
科学是人类进步的长梯,1
我在知识的海洋中畅游。,1
邪教组织在社会上放毒宣传歪理邪说,0
老张特别欣赏那个下属,1
科学的春风开始吹拂神州大地。,1
她扑到床上，抱起那孩子偎在怀里，便像一尊石像似的靠在床前的停火小桌子旁边,0
责任是风雨中共同撑起的一把伞,1
你就像个软蛋。,0
这些都是送分题。,1
老师是红烛，点燃自己照亮别人,1
疯狂如无形的洪水,0
上海像一颗闪耀的明珠屹立在世界上。,1
在骄阳下用流光膨胀着饱满的梦想。,1
清晨，薄雾如轻纱般笼罩了我们的校园,1
闲余时间决定事业的高度,1
她感叹道 “普罗旺斯就是花的海洋。”,1
他的笑容浮在脸上。,1
人们如同置身在五彩缤纷的花的海洋。,1
当太阳横过西方的海面时，对着东方留下他最后的敬礼。,1
小张总爱挑事,0
在所有的批评中，最伟大、最正确、最天才的是时间。,1
一些年轻人认为恋爱是种负担。,0
为了整顿纪律，领导决定先从迟到、早退现象开刀,1
她的鲜血在雪中绽放，像一朵朵怒放的梅花,1
我警醒的感官总是不由自主全涌向他。,0
这场战争由总统亲自操刀,0
黄河长江流域是中华文明的摇篮。,1
梦想还漂浮在遥远的未来。,1
社会的变革是人类的进步,1
你应该学会放手这段感情,0
篮球场上局面如同古代战争的阵势，兵来将挡水来土掩，杀得天翻地覆。,0
遵义会议是中国共产党历史上一个生死攸关的转折点。,1
那些卑微的生命，都沉重的敲击着他那颗晶莹剔透的心,0
毛主席永远在放射着光芒。,1
对于这一类人，很多人称他们为社会的寄生虫,0
只有有着数千年灿烂文化的民族，只有善于吸取人类创造的全部文明成果、为新的世界观武装起来的先进政党，才可能孕育出这种文明的典范。,1
马航MH370的失联牵动着世界各国的心。,0
乌云笼罩着整座城市。,0
旦夕之间，情知对于生命的千般流转，就像旅途中的转经轮，尽须付与无尽的忍爱。,0
蓝色制服一尘不染，折缝犹如刀锋,1
这草率的行为简直是灾难,0
海量的祝福早已把你淹没,1
鸿渐气得心头火直冒，仿佛会把嘴里香烟衔着的一头都烧红了,0
两只炯炯发光的、流露出傲慢神情的眼睛统治着他的整个面部。,0
她的性格像火一样。,1
他发起火来像狮子一样。,0
纳兰的心一点一点融化在她心的暖风里,1
昨夜纷飞的大雪给校园里的树木裹上了一层冬装。,1
在苏州，在大连，不是有许多“下海”的教师开始要求回校任教吗？在上海，在北京，出国留学人员学成回国的人数也在逐年增多。,1
音乐凝固成小镇的建筑,1
同学们沉醉在节日的欢乐中。,1
祥子的脸忽然红得像包着一团火。,0
等他把我的车开过来时，我感觉肩上的行李就像一袋铅块。,0
小明把自己打扮成了一只花蝴蝶,0
他们在业务中都很守信用,1
语言是一种文化的路线图。,1
不乏一种对生活展现出的种种憧憬的高度感应能力，宛如他身上接通了一架能测出万里之外的地震的精密机器。,1
人生是一座富矿，有待于自身去开采。,1
他悄悄渗透到了敌方内部,1
多年来，中国传统医药产品正式进入欧美市场几乎成为中国几代药物专家的梦想。,1
繁华刚刚落幕，寂寞又开始上演,0
这本书像阳光温暖了我,1
一想起你，我这张丑脸上就泛起微笑。,1
那个郡书记官是个大懒虫,0
我们邻居和局长攀上亲家了,0
如果你是蜜蜂，我们甘当你采蜜的花朵,1
辛锐的阴郁已经挂在了脸上了。,0
美感的记忆，是人走向天堂必备的最重要的密钥,1
各种经济活动都被卷入市场经济的漩涡。,0
我们所做的一切，都是捕捉的风,0
哈姆雷特默然忍受命运的暴虐的毒箭,0
青春是一串银铃般的笑声，在校园的上空回荡。,1
他喜欢在咖啡馆泡妞,0
刺猬的身体如同一个长满了钢针的小圆球。,0
秋湖上荡漾着红叶一片，如一叶扁舟,1
他的解释过于苍白。,0
他的头顶是一片大草原,0
他的生命之舟被理想的风帆推向胜利的彼岸。,1
地球是我们的母亲。,1
长江犹如一曲奔腾的乐章,1
根据这位投诚军官提供的线索司令部把握住了战机,1
酸楚的泪滴也会折射出绚丽的色彩,1
他的品行像钻石一样闪光。,1
梵高的画上的绝大部分的线条如银蛇般游走,1
你是遥不可及的天堂。,1
不忘群众疾苦温暖送进万家,1
手机就是一个图书馆,1
他心里像抹了蜜一样甜。,1
回忆是一条没有归途的路,0
我要杀一杀他的威风,0
杀死我心中懒惰的念头。,1
穿越万千残酷的大海，如太阳一般灿烂的船,1
生活欺骗了我。,0
他的心思随窗口的明月飘远了,0
爱原来是一种酒，饮了就化作思念。,0
雪花纷纷扬扬，如同柳絮一样在空中飞舞。,0
别有用心之人制造事端,0
张先生在这本书里提了好几个新观点,1
军民携手同洪水进行了顽强的搏斗,1
方鸿渐自信对她的情谊到此而止，好比两条平行的直线，无论彼此距离怎么近，拉得怎么长，终合不拢,0
等待是记忆里一场不散的筵席。,1
你就是亚洲飞鹰？只可惜这里是欧洲。,0
只有懦夫才会用死来解脱,0
眼泪划过脸庞。,0
勇敢的灵魂 。,1
时代变迁，风云变幻，我们的祖国如巨人般，依然屹立于世界强国之林。,1
公园裏繁花盛开，像一群满面笑容的少女，笑吟吟地迎接客人,1
沟通是打开他心门的一把钥匙,1
贫民区逐渐蔓延，像市容上生的一块癣。,0
一些买家吃了亏，退出了竞买行列。,0
港湾里闪耀的灯光，就像溅落在人间的焰火,1
他已经在这晃荡一天了,0
中国是一个沉睡的巨人，当他醒来时会震撼世界,1
他的审美态度实际上颠覆了我们的思维。,0
如此等等现象说明，社会上滋生、蔓延着大脑懒惰症。,0
历史的潮水还是没有让我们的影视产业得到有效的酝酿和提升。,0
你是雾海里的航标灯,1
从此他们俩的交情像热带植物那样飞快的生长,1
最简单的存在照见宇宙运行的足迹。,1
春携带新绿，潮一般涌来,1
我军聚力打造精锐作战力量。,1
谁吃了我的装备啊,0
她卡壳在解题过程中而拔不出来,0
蓝色的布匹如同大海般纯净。,1
地面像是镜子般的反着光。,1
狂风呼啸，她的秀发在空中疯狂的摇摆,1
开拓和守旧，冷酷和亲情因此而发生猛烈的撞击，但北钢人也因此获得了新生。,1
人生是场单程车票,0
他就喜欢给自己脸上贴金。,0
它取材于好莱坞同名电影，真实动人地演绎了人与人之间的关爱、家庭成员之间的亲情、爱国主义的情感，艺术形式上则进行了一次音乐剧的成功尝试。,1
从维护国家独立和尊严的角度出发,1
书是智慧的钥匙,1
受国家冻结土地使用政策的影响,0
在社会主义革命和建设时期，周恩来曾一度负责主持中央军委日常工作。,1
为什么我总是抓不住机会？,0
他的信心也一点点蒸发掉,0
完全理智的心，恰如一柄全是锋刃的刀,1
还有那浓浓的随灯光跳跃的思乡之情,0
他的心如璞玉一般。,1
我不明白为什么要保护树木，它只会像烂麻绳一样妨碍我挖洞,0
古人悲秋的诗句膨胀着忧郁。,0
天上下起了鹅毛大雪,0
这人整天在茶馆里泡着,0
 １９９７年的发展实践证明，当前我国农业和国民经济处在一个良好的状态，农业综合生产能力有所提高，对国民经济的支撑能力明显增强。,1
他跑的飞快像兔子一样,1
阅读是一种精神的沐浴，是给心灵的洗礼。,1
教练自己肯定会在手下球员被骂的体无完肤的情况下陪绑,0
我必须是你近旁的一株木棉，作为树的形象和你站在一起。,1
《人民的名义》中男士的类型让“中年熟男风”刮了一整年。,1
李厂长把责任都栽到别人头上,0
大白杨在风中翩翩起舞,1
刚刚的兴奋都蒸发了,0
关心的祝福升温了,1
陈旧的楼梯在他一踏上去就沉重地叹息了一声,0
他的先进事迹上了电视,1
一个个红石榴就像一个个小姑娘可爱的笑脸,1
她说的每一句话都刺穿了我的心,0
寂静像亚麻披肩般落在朗日下。,0
太阳是一天的希望。,1
母爱是温暖的外衣，时时关爱着你的身体,1
这人为了某种目的抢了几次镜头,0
这也是金主们不惜放血烧钱来疯狂般占据市场的原因。,0
你就像那夏日的荷花。,1
他是我的臂膀,1
怪病袭击肯尼亚,0
生命是一朵千瓣莲花，我拒绝了绽放的同时，我也拒绝了枯萎和零落,1
他的笑容刻在我心上。,1
不过，在１９世纪，只有英国，资本主义工业的发展消灭了小农。,1
她跳的像羚羊一样,1
大学生为国家的发展注射了新的动力。,1
他怒不可遏地吼叫着，这声音像沉雷一样滚动着，传得很远很远。,0
黄河流域成为中原文明的摇篮,1
真想撕烂你这张乌鸦嘴,0
作家是人类灵魂的工程师。,1
一些记忆挥之不去，一些回忆抹杀不了,0
小张将今天的烦恼发配边境,1
他们进入街区，给居委会的工作注入了一股新鲜的活力。,1
"一位青年在偃蹇的命途中缘起缘灭的扼制住命运的喉咙,跌宕起伏出精妙绝伦的生命华章。",1
"安史之乱中,杜甫四处漂泊",0
用迷离的舞步，跟随着最后一丝月光的脚步,1
他急的像热锅上的蚂蚁一般。,0
那湛蓝的天幕上全是比礼花绽放还美丽迷人的童话般的诱惑！,0
老师把调皮的学生发配到后排,0
议员们多次攻击这类议案,0
他被寂寞追着跑,0
只有把毒瘤割掉，才能保证烟草行业健康发展,0
他高得像根电线杆。,1
她给的爱是一支带刺的玫瑰。,0
大连在节日期间成了欢乐的海洋,1
希望你事业不会翻车。,1
原力是绝地武士的信仰,1
亚马孙森林是全球绿肺。,1
新一轮的创业潮为城市发展输送着源源不断的新鲜血液,1
大雨如长长的编织针落下。,1
但不少大企业的投资热并未刹车，出手仍以数十亿计。,0
整个神州大地 ，宛若灯的世界，灯的海洋。,1
言论的花开的越大，行为的果结的越小。,0
每个人的童年，都是一张洁白无瑕的画纸,1
求索的科学家默默地耕耘着一方漆黑的沃土。,1
唯独那棵松柏在严寒中矗立着，没有一点垂头丧气的样子,1
更多的时候，层峦叠嶂如同山水画,1
弟弟的脸蛋像苹果一样又圆又红,1
他不经意的温柔融化了我。,1
除了行长我们银行多数职员都不摆架子,1
他没有一点态度上的浮动,1
他兑现了承诺,1
珍宝岛时间后，中苏关系进入寒冬。,0
书籍是进步的阶梯,1
我的弟弟今年四岁半了，他长着一对水汪汪的小眼睛，高兴的时候他就会对我眨吧一下，那双会放电的眼睛好像在问我：“姐姐，我可爱么？”常常把我逗的哈哈大笑。,1
她是一朵一辈子都含苞的花，最终绽放的时候却这么肆意张扬。,1
《今晚报》在全国率先实行送报上楼已运转３年，订报到家的读者至今已达２５．６万户，比去年增加了９万多。,1
钱塘江江岸上瞬间成了喧腾的大海。,1
他一辈子见不得光,0
爱是细水长流,1
一个公司的声誉很容易迅速枯萎,0
她就像一颗高龄的大树，年复一年地为我们遮风挡雨，呵护我们成长。,1
律师为人解脱罪责,1
领航改革实践，谱写未来篇章。,1
水是跃动的精灵，穿行在群山之间。,1
春天是一个少女。,1
他火冒三丈,0
它绝不是一部单纯的架空爱情的戏，很有深度，给人心灵的洗涤，灵魂的思考。,1
善良的心不会搁浅在城市寂静的地方，终将抵达爱的港湾,1
一声响亮的喷嚏，摇落天边的晚霞,1
旧时的生活鞭策着他努力工作。,1
人们酣睡时技术员还在车间排除故障呢,1
他体格健壮如公牛,1
父亲希望他的儿子成为一条龙。,1
疲惫爬满了眼球。,0
那一刻时间凝固了,0
只有精选的盆花，静穆得像白冰山,1
时间蒸发了过往的感情。,0
天上的星星在眨眼,1
由于他的努力他还通三四门外语,1
烟味包围着整个屋子,0
科技是人类社会的武器,1
我从他们钢钳般的手掌间，吸取了改天换地的雄心和力量。,1
瞬间，大街成了沸腾的大海。,1
你把守好你的嘴,0
他好不容易燃起的热情被扑灭了。,0
爱把我们压得喘不过气来。,0
一场大雪摧毁了我的计划。,0
早晨的光踩过我的额头。,1
几千年被压迫被剥削的怨恨，现在正像火山似的,0
一旦触到了她的芳唇，黛西便像一朵鲜嫩的花苞向他绽开怒放了。,1
"你们的表现活像丛林野兽,让我很失望",0
你是这浮华世间一股清流。,1
这件事在他心中留下的烙印是无法消失的。,0
他们还有待在编辑帮助下，通过修改，把作品打磨得更其精细。,1
他的胸怀如大海,1
他瞥了我一眼，好像我是一只烟蒂。,0
一旦祖国有需要，国防后备部队立刻开拨，如利刃出鞘。,1
作为朋友他居然玩儿起了花招,0
恒星在永恒的传播着光明,1
中国的发展越来越旺盛了。,1
小明的心情像一朵乌云。,0
把轻松带上，跟悠闲晃荡，今天老赵就要过得不一样,1
脚步被放慢，影子也蹒跚,0
有谁知道在一个人波诡云谲的心灵里，能蓄积下多少火一样的激情和新鲜的念头？,0
祝你在你们宗教的轮回里永世不得超生。,0
我们都是案板上的鱼肉,0
天上的繁星像钻石。,1
小鱼在荷塘脚底下钻来钻去捉迷藏,1
沉溺于玩乐奢靡容易消蚀一个人的理想,0
我想成为你凌晨两点半的太阳。,1
我们不要在错误的时间、错误的地点展开错误的讨论，因为这样会滋生我们的疏忽大意。,0
启蒙运动点燃了人们心中的理性。,1
而他则是这宏伟教堂地板砖缝中的一只小蚂蚁,0
他是侵略者的爪牙。,0
除了您谁还能扭转这种局面？,1
敌人上钩啦！,1
喝醉的约翰驾驶的汽车像个野猪一样,0
郎平是个铁榔头。,1
鲍小姐眼迸火星道：“伺候吃饭的赏钱，昨天早给了。你还要什么赏？我房舱又不是你管的。”,0
月亮在夜空中漫步而过。,1
周恩来同志始终满怀对人民海洋般的深情厚爱。,1
恋爱就像电脑，永远都有N个毛病等待修理，等你修好后却发现等待修理的新毛病大于N。,0
 感动是白茫茫的雪地里一株傲然挺立、暗香浮动的红梅。,1
她甘愿放逐自我，在撒哈拉沙漠拾荒，于西大洋海岸垂钓,1
酒能够淹没人的智慧,0
乡音随之流入我的心里。,0
繁杂的社会会蒸发一个默默无闻的人。,1
不是一切梦想，都甘愿被折掉翅膀。,0
素心坦然，漫步记忆的章节，翻阅流年的片段，文字在笔尖开花。,1
她的歌声被观众的掌声和欢呼声淹没,1
二月春风似剪刀,0
MIKE的电脑好似木头,0
他是众多轮船的灯塔。,1
歌声在山间飘荡。,1
上有天堂，下有苏杭,1
她的脸像一朵绽放的花。,1
火红的枫叶好像火花一样纷繁地飘落下来,1
阳光淹没了沉睡的小镇街道,1
撰写计划因人员变动而流产。,0
荷花随风在池塘中跳舞。,1
厂长的敬业精神传染了我们,1
把友情撑开，就是一把伞，可遮风雨可挡骄阳。,1
贺卡与鲜花，充盈着病房；戴碧蓉绽放疲倦的笑容，向自发涌来探望的人们致谢。,1
那双眼睛，专门捕捉跟自己同样眼睛的工具。,0
我不迷信，但还是按母亲的吩咐为她烧了纸钱，以此来解脱我的负罪心理,0
他们只能想到残片和怪胎,0
便是飘向了云端，置于棉絮之上,1
痛苦像牙医的螺旋电器，直挫进灵魂的深处。,0
他将灵魂出售了,0
他暖暖的话滋润了我干枯的心。,1
他真是毫无哗众取宠之心，只有哺育后人之愿。,1
这片土地是华夏子孙的摇篮,1
人的才能像海一样无穷无尽,1
他笑得像个孩子。,1
凤凰岭人用双手在自己的土地上写下空前的英雄史诗！ 。,1
"这篇文章说理透彻,重点突出",1
爱情就像棉花糖，柔软而又甜蜜。,1
谁指使你们这些阿猫阿狗来的？,0
你们从上到下全像那只混帐王八蛋的哈巴狗,0
常昊的棋已逐渐走向成熟，用不了多久便可挑起中国围棋的重任。,1
电影，那是石学海心中一片充满生机的绿洲。,1
从此以后，他在表面上似乎得平静，然而内心地激动却如大海般波涛汹涌。,0
敌军在我国领内发展新势力,0
阳台上放着几口大瓮，里面种着火焰般鲜艳的天竺葵。,1
我眼看见儿时的英雄好汉，一个个妥协、屈服……到像是绵羊的地步,0
你一次交两个女朋友就不怕撞车,0
彩虹宛如一座桥。,1
他成功洗白了。,1
间谍的活动使国力亏损,0
人的心灵徜徉在一种祥和与温馨的氛围的回忆之中。,1
父母是人生的灯塔,1
生命是一袭华美的袍，爬满了虱子,0
人生就像跑高速，懂得刹车是智慧,1
裁判谋杀了我的梦想。,0
筷子般的雨条密密麻麻挂满在窗前，天空却似乎开朗了一些了,1
尽管当时第三次数学危机仍然阴魂不散，但他们坚信，数学大厦的基础是坚实的。,1
星星在湖面上就像一个个水晶,1
看见冰场上的人，穿梭一般地滑来滑去，我的心激荡着,1
她似乎舍不得让罗密欧离开她，正像罗密欧不愿意离开他的朱丽叶一样；对于情人来说，最甜蜜的音乐就是他们在夜间互吐衷肠的声音。,0
作为失败者他并没有失去成功的信心,1
他的书籍整齐地放在书橱里睡觉。,1
老梁每次都能把握住自己的情绪,1
咸鱼就好好呆着，不要总想着翻身,0
泰森如同狮子一般强壮,1
学子能够感受到老一辈老校友们所显露出来的红色信念，,1
她是绵绵一段乐章，多想有谁懂得吟唱。,1
如果你不去努力，或许一辈子也不能翻身。,0
白居易仕途几经沉浮。,0
请假难如登天,0
我们希望员工有更多学习和发展机会，为其成功搭桥铺路,1
这个人总是鼠目寸光。,0
漫画书为了使人能一目了然经常会夸大渲染故事情节,0
你征服了我的思想。,1
他的交际圈像蜘蛛网,1
他的过错就如同宇宙中的尘埃。,0
剧作《蛐蛐四爷》编织了一幅清末民初津沽历史风俗画卷，别有一番动人之处。,1
那感情像开了闸的洪水，从她的眼底、唇边溢了出来,0
人们都说他像一块石头。,0
马云俨然成为了亚洲电商界的巨人,1
愿你成为自己的太阳，无需借助谁的光！,1
希腊是西方很多学问的源头,1
滚滚红尘湮没了心境,0
无论谁都不能叫醒他，他睡得像个婴儿,1
我的少年时代从窗外悄悄走过。,0
在这霏霏的雾气中间，零星的小雨点像露珠一般飘荡着。,1
太阳是一团火。,1
写作业的同时我正在选课，大工的选课系统又崩了,0
这次协商打破了谈判僵局,1
古人说“江南瑞雪迎金菊”，总以为是文人的艺术渲染，是主体感情的缘故，印象中便感觉有戏说的痕迹。,1
大家都在为各自的队伍加油助威,1
从小学到中学，当社交媒体在孩子们的生活中变得更加重要时，他们就接近了悬崖边缘。,0
每个人都是组成社会的细胞。,1
他窃取了工厂的领导权,0
大兴安岭是一座纯天然的宝库,1
心比天高，命比纸薄。这是一个女人的悲哀。,0
种子是一个希望,1
体育产业理论与实践的严重脱节已经充分暴露出来,0
在学习这条路上我们辛勤的耕耘知识。,1
雕塑是凝固的思想，是立体的音乐。,1
真实是人生的命脉，是一切价值的根基。,1
我们在那种情况下只能无聊地打发时间,0
此次换届会议选举产生了新的中国围棋协会领导集体，中国围棋协会的实体化改革也进入了快车道。,1
河边的杨柳在风中扭动着腰肢,1
国有企业本身并不是社会的包袱，却背着沉重的社会包袱。,0
在图书馆趴着睡觉的时候流口水，就像晚年石钟乳一样,0
更多的财富，更多的摩天大楼，未必保证我们登上时代的金字塔尖,0
山姆是头猪,0
她楚楚动人，宛如画中之人。,1
他的手胖的像猫爪,1
太阳是我们心中的明灯，引领我们前行。,1
她的身材像条蛇,1
情趣低俗会腐朽一个人的信念,0
她那红晕的脸好像一团团火烧的云,1
不能放手这份思念，小赵始终郁郁寡欢,0
李治真是个无胆鼠辈,0
网传李小璐出轨了。,0
迎着新世纪的曙光,1
而我们人类则是生活在这迷宫中的蠕虫。,0
清早的薄雾如一层薄纱,1
对改造好了的犯人，我们都会伸出救生绳。,1
青少年是八九点钟的太阳。,1
他喜欢深夜在朋友圈放毒,0
你真是铁树不开花。,0
自由之风永远吹拂。,1
现在的经济就是一个身患重病的病人,0
也许是给太阳陶醉了，所以夕照晚霞褪后的夜色也带着酡红,1
书籍就像是精神上的火箭。,1
看来打击投机已经开始了，先拿私募的掌门人开刀,1
把乡镇企业放到全局的高度，处理好发展乡镇企业与加强农业、搞活国有企业的关系，研究解决阻碍乡镇企业改革与发展的困难和问题。,1
作为律师我要主持正义,1
他个儿不高，胳膊胖乎乎的像藕节，挺讨人喜欢。,1
他是一只狡猾的狐狸。,0
理想经过锤炼必会焕发真理之光,1
时光浸透你我留下回忆,0
鸟雀像幽灵般飘浮,0
小兴安岭是座天然的宝库,1
脸上的皱纹有些舒展了,1
上海世博将登台，世界人民喜开颜,1
让我们对土地倾注更强烈的感情吧。,1
根本没必要回头看咒骂你的人是谁，狗咬了你一口，难道你也要咬回去吗？,0
毛主席永远用他的光芒照亮着世界。,1
"梦像一条小鱼,在水里游来游去，想捉他，他已经跑了",1
他那张黑瘦的脸给雪白的被单衬得那样鲜明，仿佛一节枯木。,0
敞开怀抱，让阳光照耀心扉，那是生命的乐章,1
超级军迷来放毒了,0
老实人的恶毒，像饭里的砂砾或者出鱼片里的刺,0
到底是如花女子，明知红尘深似海,1
世界正在飞速向着大数据库支配的时代驶去。,1
我来给你镀金包装一下,1
他说他曾经瘦得像闪电。,1
河水，河水呵，吐着黄白色的泡沫，咆哮了多少世纪。,1
树木站立着，像士兵一样。,1
她的嘴角像一弯月牙。,1
眼睛是一颗珍珠,1
今年香港出生率将从数年前的谷底爬升,1
天文专业是铁板一块,1
再多的爱也不能使一个人去热爱自己的生命，这是一条双行道,0
城市缺水问题日益突出,0
随着人群的涌动，我才意识到了危机临近。,0
我们提出“一带一路”的倡议，得到了国际社会的广泛好评。,1
他继承了中华民族良好传统,1
春风这位魔法师把世界唤醒了,1
太阳还没有探出头来，东方地平线上却已泛起一抹明亮的桃红。,1
这个小男孩开心的蹦蹦跳跳，就像一只见到了主人的小狗。,1
家庭成了他们以为憩息、积蓄力量的港湾。,1
我们应该吸取传统文化中的精华,1
旧时代农民饱受地主压榨,0
我感觉到我的灵魂已匍匐在它傲岸的身姿上，在哭泣。,0
丽莎是一只老虎,0
除夕夜里，整个城市沉浸在烟花爆竹声中。,1
作家对现实生活的矛盾、热点的关注热情减退，选材要么倾向于边缘性，要么简单地跟随宣传走，显示不出作者独特的眼光、性格和独立精神。,0
五月的我们都在为了高考冲刺 ,1
时间就像海绵，挤一挤总会有的,1
思念是风，带着对故乡的情，抚摸游子,0
这份缠绵真挚的爱情，支撑她度过了苦难的后半生,1
"附近有一片老林,还从未遭受过斧头的蹂躏",1
永远是散落在迷惘里的精灵,0
几百个亮着灯光的窗洞像几百只怪眼睛，高耸碧霄的摩天建筑，排山倒海般地扑到吴老太爷眼前，忽地又没有了,0
我像是困于你手中枷锁的野兽。被禁止了呼吸。,0
雾，像爱情一样，在山峰的心上游戏，生出种种美丽的变幻。,1
日子一天天从掌中溜走,0
主席一口气将这热情洋溢的言辞灌进奥尼尔的耳朵,1
他葬送了他的前途,0
他们不是慌乱地瞎打一通，而是一板一眼，慢镜头似的慢慢收拾他。,1
这场政变后他的政治地位起飞,1
小明一直在消化文学作品,1
这家伙用极端恶劣的手段把许多有才华的编辑排挤出了出版社,0
真相是一种美丽又可怕的东西，需要格外谨慎地对待,0
自己就是自己，不是任何人的影子,1
武装部队的战士们心头的怒火像火山一样喷发出来,0
"春天是位魔法师,她融化了冰雪,让小草破土而出",1
脸色苍白如同一尊蜡像,0
她是一个铁石心肠的女人。,0
以恒心为良友,1
认为社会理想压制个人理想的看法是错误的,0
那个鱼像是鲸一样,0
上一层汗结的盐霜，仿佛刚在巴勒斯坦的死海里洗过澡,0
中国已经释放出够多的善意。,1
寝室是大学生的堕落的深渊。,0
另外，该校果树专家傅玉瑚教授立项并主持了鸭梨品质的研究，研究成果通过了省级鉴定，达到国内领先水平。,1
上了大学他一直很珍惜时间,1
我把关于我们的记忆折叠,0
如水般灵动，是舞者飞扬的绸带。,1
马克吐温的作品是美国的一面镜子,1
连绵不断的雪片像一片帷幕似的往地面上直落，同时耀出回光,1
